Customer ID,Recency,Frequency,Monetary,Country,Churn,AvgOrderValue,Country_grp
13585.0,737,1,396.88,United Kingdom,1,396.88,United Kingdom
13586.0,212,3,2328.63,United Kingdom,1,776.21,United Kingdom
13587.0,462,3,2008.4,United Kingdom,1,669.4666666666667,United Kingdom
13588.0,656,1,596.25,United Kingdom,1,596.25,United Kingdom
13589.0,202,4,1284.06,United Kingdom,1,321.015,United Kingdom
13591.0,421,2,2109.1,United Kingdom,1,1054.55,United Kingdom
13593.0,646,2,1849.55,United Kingdom,1,924.775,United Kingdom
13594.0,671,1,63.19,United Kingdom,1,63.19,United Kingdom
13595.0,352,2,1600.04,France,1,800.02,France
13596.0,54,2,1233.3600000000001,United Kingdom,0,616.6800000000001,United Kingdom
13598.0,272,2,173.79999999999998,United Kingdom,1,86.89999999999999,United Kingdom
13599.0,421,3,1656.8000000000002,United Kingdom,1,552.2666666666668,United Kingdom
13601.0,5,1,1164.97,Germany,0,1164.97,Germany
13602.0,484,1,1687.03,United Kingdom,1,1687.03,United Kingdom
13604.0,93,3,3152.27,United Kingdom,0,1050.7566666666667,United Kingdom
13605.0,92,5,2117.59,United Kingdom,0,423.51800000000003,United Kingdom
13606.0,230,1,2001.96,United Kingdom,1,2001.96,United Kingdom
13609.0,136,1,66.5,United Kingdom,0,66.5,United Kingdom
13610.0,230,5,3554.43,United Kingdom,1,710.886,United Kingdom
13613.0,126,2,378.56,United Kingdom,0,189.28,United Kingdom
13614.0,212,1,156.51999999999998,United Kingdom,1,156.51999999999998,United Kingdom
13615.0,26,1,991.3199999999999,United Kingdom,0,991.3199999999999,United Kingdom
13618.0,187,2,1179.6299999999999,United Kingdom,1,589.8149999999999,United Kingdom
13619.0,166,2,1193.33,United Kingdom,0,596.665,United Kingdom
13620.0,156,1,1953.72,United Kingdom,0,1953.72,United Kingdom
13624.0,720,2,1192.32,United Kingdom,1,596.16,United Kingdom
13625.0,242,1,56.3,United Kingdom,1,56.3,United Kingdom
13627.0,71,2,1980.4,France,0,990.2,France
13629.0,272,1,50.699999999999996,United Kingdom,1,50.699999999999996,United Kingdom
13630.0,206,2,170.82999999999998,United Kingdom,1,85.41499999999999,United Kingdom
13631.0,482,1,1546.8600000000001,United Kingdom,1,1546.8600000000001,United Kingdom
13632.0,121,2,2053.31,France,0,1026.655,France
13635.0,491,2,864.2800000000001,United Kingdom,1,432.14000000000004,United Kingdom
13636.0,440,1,150.96,United Kingdom,1,150.96,United Kingdom
13637.0,154,2,2440.26,France,0,1220.13,France
13638.0,397,1,1072.8,United Kingdom,1,1072.8,United Kingdom
13639.0,48,1,115.83,Netherlands,0,115.83,Netherlands
13640.0,734,1,522.75,France,1,522.75,France
13642.0,28,1,586.32,United Kingdom,0,586.32,United Kingdom
13643.0,105,2,216.44,United Kingdom,0,108.22,United Kingdom
13644.0,258,2,777.93,France,1,388.965,France
13646.0,270,3,4499.719999999999,United Kingdom,1,1499.9066666666665,United Kingdom
13649.0,42,1,138.57999999999998,United Kingdom,0,138.57999999999998,United Kingdom
13650.0,99,2,2466.6,France,0,1233.3,France
13652.0,42,3,2665.75,United Kingdom,0,888.5833333333334,United Kingdom
13658.0,298,1,112.8,United Kingdom,1,112.8,United Kingdom
13659.0,222,1,63.24,Germany,1,63.24,Germany
13660.0,1,3,1431.81,United Kingdom,0,477.27,United Kingdom
13661.0,687,1,178.84,United Kingdom,1,178.84,United Kingdom
13662.0,704,1,533.1999999999999,United Kingdom,1,533.1999999999999,United Kingdom
13663.0,617,1,470.4,United Kingdom,1,470.4,United Kingdom
13665.0,597,1,1584.84,United Kingdom,1,1584.84,United Kingdom
13666.0,569,1,729.0,United Kingdom,1,729.0,United Kingdom
13667.0,289,1,687.89,United Kingdom,1,687.89,United Kingdom
13671.0,176,1,2127.58,United Kingdom,0,2127.58,United Kingdom
13672.0,181,4,2620.55,United Kingdom,1,655.1375,United Kingdom
13674.0,126,2,2732.91,Germany,0,1366.455,Germany
13676.0,26,2,1213.04,United Kingdom,0,606.52,United Kingdom
13677.0,420,2,1619.1200000000001,Germany,1,809.5600000000001,Germany
13678.0,225,3,2680.42,United Kingdom,1,893.4733333333334,United Kingdom
13679.0,93,2,634.0600000000001,United Kingdom,0,317.03000000000003,United Kingdom
13683.0,178,3,2296.47,United Kingdom,0,765.4899999999999,United Kingdom
13684.0,117,3,822.67,United Kingdom,0,274.2233333333333,United Kingdom
13685.0,315,2,1082.9199999999998,United Kingdom,1,541.4599999999999,United Kingdom
13686.0,596,1,1640.83,United Kingdom,1,1640.83,United Kingdom
13688.0,68,4,2103.47,United Kingdom,0,525.8675,United Kingdom
13690.0,687,1,601.5,United Kingdom,1,601.5,United Kingdom
13693.0,418,2,1745.3600000000001,Germany,1,872.6800000000001,Germany
13696.0,305,1,34.43,United Kingdom,1,34.43,United Kingdom
13698.0,132,4,3420.25,United Kingdom,0,855.0625,United Kingdom
13700.0,573,1,182.7,United Kingdom,1,182.7,United Kingdom
13701.0,515,1,2371.2,United Kingdom,1,2371.2,United Kingdom
13702.0,455,3,2621.54,United Kingdom,1,873.8466666666667,United Kingdom
13703.0,560,1,590.0,United Kingdom,1,590.0,United Kingdom
13704.0,632,1,515.43,United Kingdom,1,515.43,United Kingdom
13705.0,716,1,147.0,United Kingdom,1,147.0,United Kingdom
13706.0,104,1,1280.71,United Kingdom,0,1280.71,United Kingdom
13707.0,189,1,1339.8799999999999,Germany,1,1339.8799999999999,Germany
13709.0,394,3,2554.24,United Kingdom,1,851.4133333333333,United Kingdom
13710.0,108,1,110.39999999999999,United Kingdom,0,110.39999999999999,United Kingdom
13711.0,458,1,503.68,United Kingdom,1,503.68,United Kingdom
13712.0,198,2,1493.66,France,1,746.83,France
13713.0,315,2,548.0,France,1,274.0,France
13715.0,98,2,596.4499999999999,United Kingdom,0,298.22499999999997,United Kingdom
13716.0,563,1,1160.25,United Kingdom,1,1160.25,United Kingdom
13717.0,155,2,1948.67,France,0,974.335,France
13719.0,404,4,1588.3000000000002,France,1,397.07500000000005,France
13720.0,454,2,951.24,United Kingdom,1,475.62,United Kingdom
13721.0,30,2,479.72,United Kingdom,0,239.86,United Kingdom
13722.0,46,3,3737.71,United Kingdom,0,1245.9033333333334,United Kingdom
13724.0,415,2,702.96,United Kingdom,1,351.48,United Kingdom
13725.0,380,2,1053.4,United Kingdom,1,526.7,United Kingdom
13726.0,198,3,980.0600000000001,France,1,326.68666666666667,France
13727.0,547,1,132.77,United Kingdom,1,132.77,United Kingdom
13728.0,699,1,260.79999999999995,United Kingdom,1,260.79999999999995,United Kingdom
13729.0,699,1,186.4,United Kingdom,1,186.4,United Kingdom
13730.0,40,3,1030.35,United Kingdom,0,343.45,United Kingdom
13732.0,87,4,763.1999999999999,United Kingdom,0,190.79999999999998,United Kingdom
13733.0,456,2,259.28,Germany,1,129.64,Germany
13734.0,79,1,328.44,United Kingdom,0,328.44,United Kingdom
13737.0,299,4,3500.83,United Kingdom,1,875.2075,United Kingdom
13738.0,121,2,2898.3,France,0,1449.15,France
13739.0,172,2,1572.93,France,0,786.465,France
13740.0,212,2,823.22,United Kingdom,1,411.61,United Kingdom
13741.0,40,2,1440.2199999999998,United Kingdom,0,720.1099999999999,United Kingdom
13744.0,124,1,1964.76,United Kingdom,0,1964.76,United Kingdom
13745.0,299,1,1006.56,United Kingdom,1,1006.56,United Kingdom
13746.0,302,3,867.31,United Kingdom,1,289.1033333333333,United Kingdom
13750.0,341,1,134.56,United Kingdom,1,134.56,United Kingdom
13751.0,70,2,386.41999999999996,Germany,0,193.20999999999998,Germany
13752.0,569,3,1748.1599999999999,United Kingdom,1,582.7199999999999,United Kingdom
13753.0,433,2,370.48,Netherlands,1,185.24,Netherlands
13754.0,560,1,388.08000000000004,United Kingdom,1,388.08000000000004,United Kingdom
13755.0,51,1,417.72999999999996,United Kingdom,0,417.72999999999996,United Kingdom
13756.0,488,2,604.19,Australia,1,302.095,Australia
13757.0,109,3,1823.56,United Kingdom,0,607.8533333333334,United Kingdom
13758.0,227,2,865.79,United Kingdom,1,432.895,United Kingdom
13761.0,545,1,183.43,United Kingdom,1,183.43,United Kingdom
13762.0,67,1,487.56,United Kingdom,0,487.56,United Kingdom
13763.0,488,1,586.67,United Kingdom,1,586.67,United Kingdom
13764.0,417,1,1105.3600000000001,Germany,1,1105.3600000000001,Germany
13766.0,539,2,1328.3000000000002,United Kingdom,1,664.1500000000001,United Kingdom
13767.0,4,4,3861.6,United Kingdom,0,965.4,United Kingdom
13768.0,125,1,80.83000000000001,United Kingdom,0,80.83000000000001,United Kingdom
13771.0,132,2,2635.0200000000004,Germany,0,1317.5100000000002,Germany
13772.0,198,2,639.4300000000001,Germany,1,319.71500000000003,Germany
13773.0,30,3,1866.49,United Kingdom,0,622.1633333333333,United Kingdom
13774.0,199,2,1119.76,Australia,1,559.88,Australia
13776.0,462,1,884.0799999999999,France,1,884.0799999999999,France
13777.0,384,3,1374.47,United Kingdom,1,458.1566666666667,United Kingdom
13778.0,40,2,247.82,Germany,0,123.91,Germany
13779.0,417,1,77.39999999999999,United Kingdom,1,77.39999999999999,United Kingdom
13781.0,230,2,925.48,United Kingdom,1,462.74,United Kingdom
13782.0,137,4,3093.88,United Kingdom,0,773.47,United Kingdom
13783.0,152,3,1166.4099999999999,Germany,0,388.8033333333333,Germany
13785.0,187,1,608.8000000000001,United Kingdom,1,608.8000000000001,United Kingdom
13787.0,4,2,420.95,United Kingdom,0,210.475,United Kingdom
13788.0,434,1,56.4,United Kingdom,1,56.4,United Kingdom
13789.0,115,2,1436.21,United Kingdom,0,718.105,United Kingdom
13791.0,465,1,121.80000000000001,United Kingdom,1,121.80000000000001,United Kingdom
13792.0,495,1,510.72,United Kingdom,1,510.72,United Kingdom
13793.0,593,1,727.74,United Kingdom,1,727.74,United Kingdom
13794.0,313,2,1917.29,United Kingdom,1,958.645,United Kingdom
13796.0,552,1,1749.06,United Kingdom,1,1749.06,United Kingdom
13798.0,233,3,2106.04,Australia,1,702.0133333333333,Australia
13800.0,23,3,1797.0700000000002,France,0,599.0233333333334,France
13801.0,67,2,777.66,United Kingdom,0,388.83,United Kingdom
13802.0,10,1,405.08000000000004,United Kingdom,0,405.08000000000004,United Kingdom
13804.0,463,1,894.5999999999999,United Kingdom,1,894.5999999999999,United Kingdom
13805.0,358,1,21.3,United Kingdom,1,21.3,United Kingdom
13806.0,202,2,673.4599999999999,France,1,336.72999999999996,France
13809.0,382,2,1953.31,United Kingdom,1,976.655,United Kingdom
13811.0,276,1,299.20000000000005,Netherlands,1,299.20000000000005,Netherlands
13812.0,47,1,2202.2,France,0,2202.2,France
13813.0,126,1,558.62,United Kingdom,0,558.62,United Kingdom
13814.0,239,4,3247.43,United Kingdom,1,811.8575,United Kingdom
13815.0,50,2,246.64000000000001,United Kingdom,0,123.32000000000001,United Kingdom
13816.0,200,2,591.34,Germany,1,295.67,Germany
13817.0,330,2,1546.25,United Kingdom,1,773.125,United Kingdom
13818.0,467,1,1778.36,United Kingdom,1,1778.36,United Kingdom
13819.0,464,1,1897.6,United Kingdom,1,1897.6,United Kingdom
13820.0,156,2,1554.72,France,0,777.36,France
13821.0,46,3,1585.19,United Kingdom,0,528.3966666666666,United Kingdom
13823.0,107,2,888.27,Germany,0,444.135,Germany
13825.0,113,3,2238.36,United Kingdom,0,746.12,United Kingdom
13826.0,8,1,60.169999999999995,United Kingdom,0,60.169999999999995,United Kingdom
13827.0,237,2,1585.47,France,1,792.735,France
13828.0,700,1,1966.01,United Kingdom,1,1966.01,United Kingdom
13830.0,268,1,339.48,United Kingdom,1,339.48,United Kingdom
13831.0,277,3,2140.48,United Kingdom,1,713.4933333333333,United Kingdom
13832.0,658,1,529.2,Germany,1,529.2,Germany
13835.0,408,1,1107.32,United Kingdom,1,1107.32,United Kingdom
13836.0,13,1,679.42,United Kingdom,0,679.42,United Kingdom
13837.0,353,2,1084.8600000000001,United Kingdom,1,542.4300000000001,United Kingdom
13838.0,108,1,1563.12,United Kingdom,0,1563.12,United Kingdom
13839.0,141,3,2378.16,United Kingdom,0,792.7199999999999,United Kingdom
13840.0,730,1,1107.1499999999999,Australia,1,1107.1499999999999,Australia
13841.0,195,2,1172.46,United Kingdom,1,586.23,United Kingdom
13842.0,95,1,565.9499999999999,United Kingdom,0,565.9499999999999,United Kingdom
13843.0,56,2,337.4,France,0,168.7,France
13844.0,609,1,2286.87,United Kingdom,1,2286.87,United Kingdom
13845.0,217,2,1021.9699999999999,United Kingdom,1,510.98499999999996,United Kingdom
13846.0,582,1,350.55,United Kingdom,1,350.55,United Kingdom
13849.0,188,1,489.25000000000006,Australia,1,489.25000000000006,Australia
13850.0,153,1,42.04,United Kingdom,0,42.04,United Kingdom
13851.0,114,2,62.88,United Kingdom,0,31.44,United Kingdom
13852.0,300,2,1210.0500000000002,United Kingdom,1,605.0250000000001,United Kingdom
13853.0,192,1,975.57,United Kingdom,1,975.57,United Kingdom
13854.0,38,3,2870.15,United Kingdom,0,956.7166666666667,United Kingdom
13855.0,565,2,2983.67,Netherlands,1,1491.835,Netherlands
13856.0,644,1,327.76,Germany,1,327.76,Germany
13857.0,290,2,1316.54,France,1,658.27,France
13858.0,689,1,912.0,United Kingdom,1,912.0,United Kingdom
13860.0,539,1,2072.5099999999998,United Kingdom,1,2072.5099999999998,United Kingdom
13861.0,73,1,1334.0700000000002,United Kingdom,0,1334.0700000000002,United Kingdom
13862.0,48,1,1648.76,Germany,0,1648.76,Germany
13863.0,274,1,2041.35,United Kingdom,1,2041.35,United Kingdom
13865.0,92,2,654.1700000000001,France,0,327.08500000000004,France
13866.0,647,1,162.06,United Kingdom,1,162.06,United Kingdom
13867.0,389,1,260.91999999999996,United Kingdom,1,260.91999999999996,United Kingdom
13868.0,59,2,739.48,Germany,0,369.74,Germany
13870.0,163,2,1799.85,United Kingdom,0,899.925,United Kingdom
13871.0,529,3,1524.51,United Kingdom,1,508.17,United Kingdom
13872.0,240,1,137.7,United Kingdom,1,137.7,United Kingdom
13873.0,378,1,1080.24,United Kingdom,1,1080.24,United Kingdom
13874.0,95,1,1148.3999999999999,Germany,0,1148.3999999999999,Germany
13875.0,158,2,1572.2200000000003,United Kingdom,0,786.1100000000001,United Kingdom
13876.0,339,2,438.22,United Kingdom,1,219.11,United Kingdom
13877.0,318,2,1628.6200000000001,United Kingdom,1,814.3100000000001,United Kingdom
13878.0,163,3,913.4899999999999,United Kingdom,0,304.4966666666666,United Kingdom
13880.0,723,1,1438.08,United Kingdom,1,1438.08,United Kingdom
13882.0,234,2,505.01000000000005,Germany,1,252.50500000000002,Germany
13884.0,312,2,172.13,France,1,86.065,France
13886.0,16,3,4009.18,United Kingdom,0,1336.3933333333332,United Kingdom
13889.0,116,2,1568.6799999999998,United Kingdom,0,784.3399999999999,United Kingdom
13890.0,224,3,1657.8200000000002,United Kingdom,1,552.6066666666667,United Kingdom
13891.0,16,4,2048.49,United Kingdom,0,512.1225,United Kingdom
13892.0,251,2,1812.4999999999998,France,1,906.2499999999999,France
13893.0,348,1,153.01999999999998,United Kingdom,1,153.01999999999998,United Kingdom
13894.0,355,2,912.55,France,1,456.275,France
13896.0,634,1,1021.0200000000001,United Kingdom,1,1021.0200000000001,United Kingdom
13897.0,285,2,655.5,United Kingdom,1,327.75,United Kingdom
13898.0,459,1,1958.0,United Kingdom,1,1958.0,United Kingdom
13899.0,288,1,195.21,United Kingdom,1,195.21,United Kingdom
13901.0,47,2,1195.2,Germany,0,597.6,Germany
13902.0,697,1,1403.6100000000001,United Kingdom,1,1403.6100000000001,United Kingdom
13904.0,348,2,2423.52,United Kingdom,1,1211.76,United Kingdom
13907.0,654,1,592.76,United Kingdom,1,592.76,United Kingdom
13908.0,89,2,2239.3,Germany,0,1119.65,Germany
13909.0,717,1,762.6,United Kingdom,1,762.6,United Kingdom
13910.0,465,1,546.4799999999999,United Kingdom,1,546.4799999999999,United Kingdom
13913.0,657,1,84.15,France,1,84.15,France
13914.0,265,2,1538.68,United Kingdom,1,769.34,United Kingdom
13917.0,388,1,785.8499999999999,United Kingdom,1,785.8499999999999,United Kingdom
13918.0,204,2,1176.78,Netherlands,1,588.39,Netherlands
13919.0,603,1,401.93999999999994,United Kingdom,1,401.93999999999994,United Kingdom
13920.0,9,2,774.4399999999999,United Kingdom,0,387.21999999999997,United Kingdom
13921.0,274,2,407.63,United Kingdom,1,203.815,United Kingdom
13922.0,619,2,351.4,United Kingdom,1,175.7,United Kingdom
13926.0,358,1,17.64,Germany,1,17.64,Germany
13929.0,428,1,253.05,United Kingdom,1,253.05,United Kingdom
13931.0,35,3,403.51,United Kingdom,0,134.50333333333333,United Kingdom
13932.0,94,2,2222.78,Australia,0,1111.39,Australia
13933.0,629,1,65.92,Germany,1,65.92,Germany
13934.0,10,3,287.34000000000003,United Kingdom,0,95.78000000000002,United Kingdom
13935.0,203,2,1059.75,United Kingdom,1,529.875,United Kingdom
13936.0,701,1,885.04,France,1,885.04,France
13937.0,230,1,523.6,United Kingdom,1,523.6,United Kingdom
13938.0,599,1,6.75,United Kingdom,1,6.75,United Kingdom
13941.0,78,1,523.9,Germany,0,523.9,Germany
13942.0,148,2,2175.87,United Kingdom,0,1087.935,United Kingdom
13943.0,113,2,2186.75,United Kingdom,0,1093.375,United Kingdom
13944.0,125,3,1755.3600000000001,United Kingdom,0,585.12,United Kingdom
13945.0,367,2,1021.19,United Kingdom,1,510.595,United Kingdom
13946.0,220,1,434.96999999999997,Germany,1,434.96999999999997,Germany
13948.0,26,3,1989.62,United Kingdom,0,663.2066666666666,United Kingdom
13949.0,302,3,757.93,United Kingdom,1,252.64333333333332,United Kingdom
13950.0,610,1,1165.56,United Kingdom,1,1165.56,United Kingdom
13951.0,32,2,954.72,United Kingdom,0,477.36,United Kingdom
13953.0,55,2,2483.7000000000003,United Kingdom,0,1241.8500000000001,United Kingdom
13954.0,24,1,812.76,United Kingdom,0,812.76,United Kingdom
13955.0,146,1,1092.75,United Kingdom,0,1092.75,United Kingdom
13957.0,307,1,56.73,Germany,1,56.73,Germany
13958.0,431,1,303.59999999999997,Netherlands,1,303.59999999999997,Netherlands
13959.0,343,2,439.95,United Kingdom,1,219.975,United Kingdom
13960.0,138,3,1447.3200000000002,Netherlands,0,482.44000000000005,Netherlands
13961.0,59,3,1815.27,United Kingdom,0,605.09,United Kingdom
13963.0,278,3,1312.8799999999999,United Kingdom,1,437.6266666666666,United Kingdom
13964.0,114,2,796.0499999999998,United Kingdom,0,398.0249999999999,United Kingdom
13966.0,16,1,24.65,United Kingdom,0,24.65,United Kingdom
13967.0,479,1,320.67,United Kingdom,1,320.67,United Kingdom
13968.0,141,3,1734.2899999999997,United Kingdom,0,578.0966666666666,United Kingdom
13969.0,703,1,331.04,Germany,1,331.04,Germany
13971.0,171,2,621.92,United Kingdom,0,310.96,United Kingdom
13972.0,642,1,288.32,United Kingdom,1,288.32,United Kingdom
13975.0,261,1,1378.62,United Kingdom,1,1378.62,United Kingdom
13976.0,73,3,2833.75,United Kingdom,0,944.5833333333334,United Kingdom
13977.0,270,2,1416.75,United Kingdom,1,708.375,United Kingdom
13979.0,211,2,2092.6,United Kingdom,1,1046.3,United Kingdom
13981.0,583,2,656.5,Germany,1,328.25,Germany
13984.0,515,2,2458.4300000000003,United Kingdom,1,1229.2150000000001,United Kingdom
13986.0,213,2,2078.84,United Kingdom,1,1039.42,United Kingdom
13987.0,503,2,1645.68,United Kingdom,1,822.84,United Kingdom
13988.0,473,1,234.08,Netherlands,1,234.08,Netherlands
13989.0,705,1,438.8,United Kingdom,1,438.8,United Kingdom
13991.0,76,2,610.06,United Kingdom,0,305.03,United Kingdom
13992.0,167,2,813.46,United Kingdom,0,406.73,United Kingdom
13994.0,609,2,493.40999999999997,United Kingdom,1,246.70499999999998,United Kingdom
13996.0,62,4,1219.58,United Kingdom,0,304.895,United Kingdom
13997.0,363,2,686.4100000000001,Germany,1,343.20500000000004,Germany
13998.0,663,1,1515.72,United Kingdom,1,1515.72,United Kingdom
14001.0,173,1,422.82,United Kingdom,0,422.82,United Kingdom
14004.0,138,1,2016.66,United Kingdom,0,2016.66,United Kingdom
14006.0,225,3,2873.83,United Kingdom,1,957.9433333333333,United Kingdom
14007.0,147,1,361.81,United Kingdom,0,361.81,United Kingdom
14008.0,77,2,1485.0,United Kingdom,0,742.5,United Kingdom
14009.0,394,2,3740.22,Germany,1,1870.11,Germany
14012.0,300,1,109.42999999999999,France,1,109.42999999999999,France
14013.0,312,5,1379.6299999999999,United Kingdom,1,275.926,United Kingdom
14015.0,161,2,760.0600000000001,United Kingdom,0,380.03000000000003,United Kingdom
14016.0,221,1,343.61999999999995,United Kingdom,1,343.61999999999995,United Kingdom
14017.0,52,1,686.97,United Kingdom,0,686.97,United Kingdom
14019.0,115,4,1578.9900000000002,United Kingdom,0,394.74750000000006,United Kingdom
14021.0,412,2,2061.1499999999996,United Kingdom,1,1030.5749999999998,United Kingdom
14022.0,397,2,2149.98,Germany,1,1074.99,Germany
14023.0,186,2,535.08,United Kingdom,1,267.54,United Kingdom
14024.0,101,4,2200.95,United Kingdom,0,550.2375,United Kingdom
14025.0,331,1,101.2,United Kingdom,1,101.2,United Kingdom
14027.0,144,1,1130.3,United Kingdom,0,1130.3,United Kingdom
14034.0,465,4,3963.77,United Kingdom,1,990.9425,United Kingdom
14035.0,100,3,1967.02,United Kingdom,0,655.6733333333333,United Kingdom
14036.0,283,2,1300.3899999999999,United Kingdom,1,650.1949999999999,United Kingdom
14037.0,603,1,174.06,United Kingdom,1,174.06,United Kingdom
14038.0,620,1,419.44,United Kingdom,1,419.44,United Kingdom
14039.0,85,2,1368.1799999999998,France,0,684.0899999999999,France
14040.0,483,2,1050.5600000000002,United Kingdom,1,525.2800000000001,United Kingdom
14041.0,431,2,1132.67,United Kingdom,1,566.335,United Kingdom
14042.0,68,4,3228.93,United Kingdom,0,807.2325,United Kingdom
14043.0,245,1,491.13000000000005,United Kingdom,1,491.13000000000005,United Kingdom
14044.0,71,3,1965.7999999999997,United Kingdom,0,655.2666666666665,United Kingdom
14045.0,152,2,517.1600000000001,United Kingdom,0,258.58000000000004,United Kingdom
14046.0,603,1,593.63,United Kingdom,1,593.63,United Kingdom
14048.0,413,1,2100.98,Germany,1,2100.98,Germany
14051.0,120,2,2133.26,United Kingdom,0,1066.63,United Kingdom
14053.0,255,3,2683.3100000000004,United Kingdom,1,894.4366666666668,United Kingdom
14054.0,31,3,592.47,United Kingdom,0,197.49,United Kingdom
14056.0,541,1,1014.72,United Kingdom,1,1014.72,United Kingdom
14057.0,65,2,578.39,United Kingdom,0,289.195,United Kingdom
14058.0,44,2,693.55,France,0,346.775,France
14060.0,24,1,403.88,United Kingdom,0,403.88,United Kingdom
14061.0,316,3,1494.23,United Kingdom,1,498.07666666666665,United Kingdom
14062.0,69,1,277.68,Netherlands,0,277.68,Netherlands
14064.0,432,1,2009.2499999999998,United Kingdom,1,2009.2499999999998,United Kingdom
14065.0,59,4,1606.35,United Kingdom,0,401.5875,United Kingdom
14066.0,202,1,566.37,United Kingdom,1,566.37,United Kingdom
14068.0,53,1,769.08,United Kingdom,0,769.08,United Kingdom
14069.0,253,1,1407.78,United Kingdom,1,1407.78,United Kingdom
14070.0,180,2,2080.37,Australia,0,1040.185,Australia
14071.0,333,2,2396.3,France,1,1198.15,France
14072.0,5,1,597.87,United Kingdom,0,597.87,United Kingdom
14074.0,560,2,1324.9199999999998,United Kingdom,1,662.4599999999999,United Kingdom
14075.0,39,3,3063.12,United Kingdom,0,1021.04,United Kingdom
14076.0,116,2,2389.05,France,0,1194.525,France
14078.0,20,6,3456.73,United Kingdom,0,576.1216666666667,United Kingdom
14080.0,249,1,255.12,France,1,255.12,France
14082.0,600,1,66.33,United Kingdom,1,66.33,United Kingdom
14083.0,623,1,51.410000000000004,United Kingdom,1,51.410000000000004,United Kingdom
14084.0,325,1,196.70000000000002,France,1,196.70000000000002,France
14085.0,548,2,1174.54,United Kingdom,1,587.27,United Kingdom
14086.0,75,3,1298.32,France,0,432.7733333333333,France
14087.0,186,2,2438.77,United Kingdom,1,1219.385,United Kingdom
14088.0,143,1,343.90000000000003,United Kingdom,0,343.90000000000003,United Kingdom
14089.0,512,1,575.96,United Kingdom,1,575.96,United Kingdom
14090.0,115,2,700.3799999999999,Germany,0,350.18999999999994,Germany
14091.0,210,1,153.28,United Kingdom,1,153.28,United Kingdom
14093.0,607,1,311.04,United Kingdom,1,311.04,United Kingdom
14094.0,315,1,402.16,United Kingdom,1,402.16,United Kingdom
14095.0,390,1,128.4,United Kingdom,1,128.4,United Kingdom
14096.0,275,3,1959.21,United Kingdom,1,653.07,United Kingdom
14097.0,70,2,3704.1099999999997,United Kingdom,0,1852.0549999999998,United Kingdom
14098.0,57,1,330.96000000000004,United Kingdom,0,330.96000000000004,United Kingdom
14099.0,286,1,192.27999999999997,United Kingdom,1,192.27999999999997,United Kingdom
14100.0,623,1,331.5,United Kingdom,1,331.5,United Kingdom
14102.0,289,2,1852.4,United Kingdom,1,926.2,United Kingdom
14103.0,454,1,1948.2,France,1,1948.2,France
14105.0,257,2,170.24,United Kingdom,1,85.12,United Kingdom
14106.0,550,1,381.3,United Kingdom,1,381.3,United Kingdom
14107.0,275,2,1295.24,Germany,1,647.62,Germany
14108.0,271,1,1923.5099999999998,United Kingdom,1,1923.5099999999998,United Kingdom
14109.0,214,2,1228.4,United Kingdom,1,614.2,United Kingdom
14112.0,357,2,1037.44,United Kingdom,1,518.72,United Kingdom
14113.0,266,1,331.98,United Kingdom,1,331.98,United Kingdom
14114.0,290,1,1419.18,United Kingdom,1,1419.18,United Kingdom
14116.0,92,2,1870.4599999999998,Netherlands,0,935.2299999999999,Netherlands
14117.0,76,4,3074.24,United Kingdom,0,768.56,United Kingdom
14122.0,62,2,663.04,Germany,0,331.52,Germany
14123.0,128,2,1547.92,Australia,0,773.96,Australia
14124.0,281,1,113.1,United Kingdom,1,113.1,United Kingdom
14127.0,146,2,2648.21,France,0,1324.105,France
14128.0,504,1,111.92999999999999,United Kingdom,1,111.92999999999999,United Kingdom
14129.0,347,4,4155.36,United Kingdom,1,1038.84,United Kingdom
14130.0,542,1,1108.84,United Kingdom,1,1108.84,United Kingdom
14131.0,437,1,63.449999999999996,Netherlands,1,63.449999999999996,Netherlands
14134.0,297,1,1373.8500000000001,United Kingdom,1,1373.8500000000001,United Kingdom
14136.0,157,3,2230.5,United Kingdom,0,743.5,United Kingdom
14137.0,592,2,1588.2,United Kingdom,1,794.1,United Kingdom
14139.0,337,1,723.2,United Kingdom,1,723.2,United Kingdom
14140.0,60,4,2170.36,United Kingdom,0,542.59,United Kingdom
14141.0,191,2,713.0,France,1,356.5,France
14142.0,137,3,729.25,United Kingdom,0,243.08333333333334,United Kingdom
14147.0,400,1,708.1,United Kingdom,1,708.1,United Kingdom
14148.0,598,1,503.13,United Kingdom,1,503.13,United Kingdom
14149.0,417,2,335.43,Spain,1,167.715,Other
14150.0,14,1,238.38000000000002,United Kingdom,0,238.38000000000002,United Kingdom
14151.0,164,2,2154.83,United Kingdom,0,1077.415,United Kingdom
14153.0,118,3,653.1700000000001,United Kingdom,0,217.72333333333336,United Kingdom
14154.0,498,2,250.53000000000003,France,1,125.26500000000001,France
14156.0,630,1,172.92000000000002,United Kingdom,1,172.92000000000002,United Kingdom
14157.0,50,3,2699.33,United Kingdom,0,899.7766666666666,United Kingdom
14159.0,614,1,808.35,United Kingdom,1,808.35,United Kingdom
14160.0,693,1,162.9,United Kingdom,1,162.9,United Kingdom
14161.0,194,2,2274.29,Spain,1,1137.145,Other
14162.0,94,3,2324.21,United Kingdom,0,774.7366666666667,United Kingdom
14165.0,192,2,1323.79,United Kingdom,1,661.895,United Kingdom
